task_id_list	station_id	score	willingness
T0017	C013	14.185	0.736
T0019	C013	13.565	0.612
T0021	C013	8.181	0.588
T0022	C013	23.483	0.531
T0024	C013	23.132	0.395
T0025	C013	10.683	0.380
T0026	C013	19.105	0.441
T0028	C013	10.986	0.439
T0029	C013	26.429	0.431
T0030	C013	23.562	0.471
T0032	C013	20.723	0.522
T0033	C013	17.202	0.512
T0034	C013	10.156	0.717
T0004,T0025	C013	40.923	0.508
T0014,T0024	C013	31.938	0.764
T0014,T0001	C013	26.566	0.468
T0027,T0015	C013	25.867	0.441
T0027,T0017	C013	28.148	0.797
T0013,T0010	C013	34.231	0.770
T0017,T0008	C013	45.976	0.477
T0021,T0000	C013	34.509	0.751
T0010,T0020	C013	41.214	0.619
T0028,T0013	C013	37.694	0.747
T0013,T0023	C013	19.570	0.698
T0028,T0011	C013	32.783	0.413
T0019,T0001	C013	45.371	0.418
T0000,T0008	C013	48.995	0.418
T0022,T0006	C013	43.544	0.559
T0025,T0005	C013	32.083	0.639
T0025,T0021	C013	51.308	0.365
T0015,T0012	C013	44.932	0.660
T0002,T0008	C013	35.163	0.454
T0027,T0006	C013	42.769	0.372
T0020,T0004	C013	47.871	0.404
T0031,T0008	C013	35.864	0.351
T0014,T0034	C013	23.030	0.682
T0032,T0007	C013	36.018	0.728
T0004,T0022	C013	50.997	0.734
T0014,T0004	C013	27.281	0.430
T0016,T0017	C013	20.343	0.369
T0032,T0003	C013	31.876	0.600
T0023,T0017	C013	18.360	0.660
T0029,T0034	C013	27.593	0.499
T0000	C014	27.867	0.723
T0001	C014	16.439	0.620
T0002	C014	11.025	0.730
T0003	C014	24.075	0.799
T0004	C014	12.782	0.601
T0006	C014	22.600	0.846
T0007	C014	21.269	0.393
T0008	C014	8.673	0.708
T0009	C014	19.170	0.692
T0010	C014	21.360	0.578
T0011	C014	17.469	0.674
T0012	C014	14.847	0.623
T0013	C014	24.500	0.746
T0014	C014	15.104	0.382
T0016	C014	21.192	0.763
T0017	C014	23.946	0.682
T0019	C014	13.246	0.771
T0020	C014	14.956	0.645
T0021	C014	27.988	0.383
T0022	C014	15.282	0.452
T0023	C014	15.316	0.687
T0024	C014	21.236	0.439
T0026	C014	21.042	0.805
T0027	C014	15.235	0.782
T0028	C014	16.201	0.701
T0029	C014	15.295	0.682
T0030	C014	14.048	0.681
T0031	C014	13.810	0.573
T0032	C014	20.693	0.715
T0033	C014	18.347	0.353
T0034	C014	17.776	0.680
T0023,T0033	C014	29.563	0.522
T0001,T0012	C014	18.027	0.467
T0011,T0019	C014	42.418	0.474
T0020,T0016	C014	26.222	0.725
T0005,T0033	C014	39.629	0.737
T0012,T0008	C014	32.387	0.707
T0023,T0002	C014	42.392	0.519
T0002,T0018	C014	50.973	0.544
T0016,T0022	C014	26.113	0.732
T0008,T0012	C014	51.241	0.733
T0023,T0004	C014	40.630	0.498
T0004,T0005	C014	43.705	0.521
T0033,T0026	C014	34.884	0.756
T0001,T0006	C014	38.154	0.558
T0029,T0027	C014	32.106	0.563
T0004,T0028	C014	31.519	0.411
T0000,T0014	C014	43.175	0.531
T0002,T0018	C014	36.831	0.696
T0029,T0007	C014	21.062	0.732
T0000,T0006	C014	34.896	0.732
T0013,T0029	C014	19.870	0.656
T0021,T0030	C014	47.342	0.598
T0026,T0008	C014	51.935	0.718
T0009,T0020	C014	29.367	0.583
T0000,T0011	C014	51.615	0.474
T0016,T0005	C014	28.643	0.465
T0019,T0025	C014	35.373	0.539
T0003,T0019	C014	28.353	0.740
T0027,T0034	C014	26.741	0.441
T0003,T0013	C014	36.253	0.518
T0000	C015	17.780	0.642
T0001	C015	24.029	0.450
T0002	C015	19.123	0.376
T0003	C015	18.662	0.554
T0004	C015	14.471	0.487
T0005	C015	13.831	0.705
T0006	C015	19.842	0.577
T0008	C015	25.561	0.379
T0009	C015	20.785	0.374
T0010	C015	9.439	0.648
T0011	C015	26.448	0.631
T0012	C015	17.964	0.687
T0013	C015	13.898	0.456
T0014	C015	10.916	0.809
T0015	C015	10.017	0.398
T0016	C015	27.017	0.557
T0017	C015	13.152	0.803
T0018	C015	11.097	0.378
T0019	C015	8.835	0.768
T0020	C015	12.653	0.641
T0021	C015	19.211	0.427
T0022	C015	14.488	0.771
T0023	C015	23.987	0.840
T0024	C015	8.659	0.540
T0025	C015	12.467	0.623
T0026	C015	17.289	0.714
T0027	C015	21.578	0.407
T0028	C015	10.443	0.812
T0031	C015	13.815	0.524
T0032	C015	17.931	0.815
T0033	C015	17.695	0.782
T0034	C015	18.814	0.394
T0008,T0030	C015	27.220	0.752
T0014,T0019	C015	19.102	0.619
T0000,T0022	C015	24.609	0.418
T0019,T0003	C015	23.847	0.508
T0030,T0015	C015	29.205	0.514
T0007,T0019	C015	45.506	0.676
T0029,T0006	C015	43.397	0.401
T0010,T0025	C015	33.687	0.365
T0032,T0006	C015	32.042	0.663
T0026,T0022	C015	20.592	0.677
T0010,T0023	C015	23.770	0.774
T0021,T0000	C015	46.638	0.743
T0030,T0019	C015	23.067	0.392
T0015,T0007	C015	23.205	0.472
T0034,T0007	C015	29.025	0.461
T0034,T0002	C015	35.231	0.515
T0012,T0018	C015	31.726	0.442
T0008,T0015	C015	42.704	0.591
T0015,T0006	C015	18.514	0.774
T0031,T0013	C015	41.425	0.453
T0010,T0009	C015	46.597	0.799
T0027,T0025	C015	39.224	0.399
T0007,T0005	C015	40.572	0.448
T0015,T0032	C015	42.167	0.378
T0015,T0004	C015	38.372	0.792
T0002,T0013	C015	39.020	0.661
T0019,T0021	C015	20.856	0.692
T0011,T0000	C015	28.794	0.769
T0026,T0002	C015	20.994	0.460
T0032,T0010	C015	23.142	0.505
T0000	C016	11.964	0.460
T0001	C016	27.520	0.849
T0002	C016	17.595	0.599
T0003	C016	26.162	0.726
T0004	C016	11.981	0.663
T0005	C016	23.732	0.396
T0006	C016	14.984	0.431
T0008	C016	22.911	0.417
T0009	C016	26.743	0.802
T0010	C016	24.649	0.751
T0011	C016	16.706	0.763
T0012	C016	25.416	0.499
T0014	C016	26.919	0.408
T0016	C016	13.040	0.769
T0017	C016	11.960	0.579
T0018	C016	17.852	0.804
T0019	C016	22.208	0.546
T0020	C016	23.873	0.691
T0022	C016	16.125	0.394
T0023	C016	24.725	0.520
T0024	C016	24.726	0.746
T0025	C016	17.781	0.358
T0026	C016	24.248	0.559
T0027	C016	17.150	0.518
T0028	C016	15.074	0.772
T0029	C016	13.843	0.394
T0030	C016	22.024	0.571
T0031	C016	24.143	0.410
T0032	C016	8.830	0.761
T0033	C016	13.430	0.829
T0034	C016	12.484	0.795
T0025,T0019	C016	34.989	0.780
T0032,T0012	C016	47.129	0.786
T0025,T0033	C016	18.308	0.734
T0006,T0015	C016	33.455	0.714
T0016,T0022	C016	40.992	0.793
T0032,T0024	C016	22.591	0.689
T0016,T0026	C016	20.581	0.631
T0028,T0017	C016	50.567	0.513
T0024,T0033	C016	45.495	0.377
T0031,T0023	C016	41.514	0.358
T0007,T0024	C016	33.223	0.688
T0009,T0029	C016	19.194	0.496
T0008,T0000	C016	50.401	0.751
T0009,T0012	C016	37.977	0.610
T0002,T0025	C016	23.902	0.615
T0017,T0015	C016	27.900	0.595
T0026,T0005	C016	45.367	0.654
T0024,T0031	C016	50.743	0.669
T0017,T0020	C016	23.504	0.609
T0003,T0034	C016	29.806	0.413
T0033,T0003	C016	23.513	0.682
T0010,T0019	C016	48.858	0.614
T0024,T0023	C016	50.712	0.434
T0019,T0030	C016	24.710	0.494
T0028,T0025	C016	21.687	0.467
T0025,T0020	C016	31.108	0.784
T0017,T0007	C016	24.935	0.759
T0028,T0032	C016	46.462	0.637
T0020,T0002	C016	23.170	0.691
T0030,T0026	C016	43.589	0.474
T0000	C017	26.350	0.615
T0001	C017	20.604	0.480
T0002	C017	8.827	0.763
T0003	C017	15.073	0.820
T0004	C017	12.868	0.385
T0005	C017	23.075	0.689
T0006	C017	24.155	0.406
T0007	C017	20.895	0.834
T0008	C017	21.840	0.737
T0009	C017	26.807	0.721
T0010	C017	15.851	0.753
T0011	C017	11.715	0.786
T0012	C017	18.424	0.685
T0013	C017	10.671	0.519
T0014	C017	16.264	0.601
T0015	C017	21.356	0.639
T0016	C017	19.474	0.487
T0017	C017	23.769	0.769
T0018	C017	21.431	0.727
T0019	C017	25.967	0.799
T0020	C017	24.420	0.674
T0021	C017	10.626	0.702
T0022	C017	20.247	0.488
T0023	C017	20.067	0.762
T0024	C017	12.262	0.462
T0025	C017	21.520	0.837
T0026	C017	15.194	0.700
T0027	C017	24.772	0.513
T0028	C017	20.585	0.419
T0029	C017	9.182	0.573
T0030	C017	24.148	0.370
T0031	C017	10.211	0.462
T0032	C017	14.802	0.516
T0033	C017	12.357	0.747
T0034	C017	24.788	0.754
T0034,T0001	C017	25.582	0.428
T0032,T0017	C017	32.413	0.378
T0017,T0005	C017	37.887	0.530
T0032,T0026	C017	25.694	0.740
T0003,T0023	C017	50.686	0.498
T0016,T0004	C017	39.820	0.609
T0027,T0029	C017	50.952	0.746
T0029,T0012	C017	29.617	0.435
T0025,T0010	C017	27.608	0.437
T0033,T0001	C017	32.913	0.439
T0012,T0016	C017	24.840	0.690
T0018,T0001	C017	49.278	0.675
T0001,T0004	C017	30.033	0.538
T0034,T0016	C017	36.964	0.632
T0020,T0022	C017	28.395	0.370
T0011,T0022	C017	32.315	0.363
T0029,T0006	C017	29.660	0.736
T0023,T0030	C017	34.525	0.387
T0021,T0020	C017	34.192	0.720
T0008,T0006	C017	35.962	0.463
T0024,T0013	C017	30.030	0.645
T0012,T0017	C017	50.141	0.791
T0027,T0024	C017	23.472	0.753
T0027,T0008	C017	22.703	0.400
T0034,T0024	C017	18.939	0.716
T0005,T0029	C017	44.533	0.442
T0034,T0004	C017	47.190	0.502
T0029,T0031	C017	44.144	0.757
T0000,T0015	C017	24.951	0.510
T0006,T0008	C017	50.124	0.548
T0000	C018	26.409	0.693
T0001	C018	23.234	0.635
T0002	C018	25.234	0.434
T0003	C018	25.238	0.845
T0004	C018	17.391	0.790
T0005	C018	10.368	0.599
T0006	C018	21.995	0.750
T0007	C018	8.098	0.633
T0008	C018	12.484	0.719
T0009	C018	12.852	0.804
T0010	C018	8.019	0.583
T0011	C018	26.823	0.830
T0012	C018	8.885	0.628
T0013	C018	16.275	0.371
T0014	C018	17.577	0.828
T0015	C018	25.647	0.398
T0016	C018	18.582	0.658
T0017	C018	18.196	0.828
T0018	C018	25.578	0.386
T0019	C018	20.965	0.393
T0020	C018	20.256	0.746
T0021	C018	22.119	0.681
T0022	C018	17.142	0.685
T0023	C018	12.171	0.444
T0024	C018	24.746	0.454
T0025	C018	22.711	0.686
T0027	C018	9.727	0.610
T0028	C018	9.757	0.469
T0029	C018	27.673	0.395
T0030	C018	14.184	0.498
T0031	C018	19.525	0.517
T0032	C018	9.577	0.372
T0033	C018	23.347	0.457
T0034	C018	27.675	0.812
T0013,T0005	C018	49.038	0.727
T0001,T0008	C018	46.899	0.544
T0003,T0011	C018	39.036	0.482
T0016,T0008	C018	26.590	0.485
T0022,T0001	C018	29.030	0.393
T0028,T0010	C018	51.350	0.644
T0030,T0020	C018	27.323	0.462
T0026,T0034	C018	18.711	0.454
T0022,T0021	C018	18.059	0.697
T0015,T0021	C018	45.016	0.589
T0006,T0002	C018	46.065	0.491
T0021,T0023	C018	20.185	0.405
T0029,T0010	C018	25.191	0.374
T0034,T0015	C018	49.890	0.533
T0033,T0005	C018	40.025	0.448
T0000,T0016	C018	32.667	0.403
T0011,T0028	C018	38.885	0.425
T0018,T0025	C018	26.449	0.466
T0001,T0005	C018	41.499	0.444
T0016,T0009	C018	40.308	0.619
T0025,T0019	C018	20.650	0.678
T0034,T0000	C018	20.497	0.384
T0007,T0031	C018	40.046	0.580
T0017,T0028	C018	24.048	0.395
T0019,T0025	C018	31.904	0.660
T0028,T0006	C018	47.284	0.557
T0020,T0013	C018	19.044	0.723
T0014,T0006	C018	47.070	0.711
T0021,T0017	C018	39.246	0.731
T0004,T0005	C018	23.373	0.647
T0000	C019	21.224	0.440
T0001	C019	9.942	0.841
T0002	C019	21.045	0.635
T0003	C019	9.296	0.357
T0004	C019	10.601	0.832
T0005	C019	22.453	0.419
T0006	C019	13.033	0.533
T0007	C019	10.229	0.474
T0008	C019	13.706	0.540
T0009	C019	12.480	0.447
T0010	C019	15.684	0.533
T0011	C019	17.436	0.785
T0012	C019	21.273	0.768
T0013	C019	8.588	0.569
T0014	C019	17.199	0.706
T0015	C019	10.355	0.590
T0016	C019	12.615	0.570
T0017	C019	9.358	0.531
T0018	C019	26.732	0.627
T0019	C019	12.448	0.722
T0020	C019	25.404	0.831
T0021	C019	10.201	0.822
T0022	C019	12.795	0.435
T0023	C019	12.248	0.392
T0024	C019	26.482	0.580
T0025	C019	9.489	0.577
T0026	C019	12.107	0.681
T0027	C019	10.394	0.842
T0028	C019	11.599	0.355
T0029	C019	18.293	0.362
T0030	C019	22.809	0.619
T0031	C019	17.980	0.652
T0032	C019	10.901	0.752
T0034	C019	25.146	0.534
T0011,T0014	C019	18.532	0.556
T0005,T0028	C019	25.377	0.366
T0028,T0008	C019	46.535	0.487
T0020,T0012	C019	49.941	0.531
T0010,T0000	C019	30.237	0.568
T0004,T0030	C019	30.706	0.734
T0031,T0013	C019	39.121	0.447
T0030,T0012	C019	28.536	0.703
T0017,T0014	C019	51.148	0.690
T0002,T0026	C019	24.035	0.536
T0001,T0023	C019	44.181	0.457
T0000,T0009	C019	38.656	0.466
T0029,T0030	C019	37.104	0.670
T0008,T0016	C019	26.175	0.404
T0026,T0009	C019	48.953	0.799
T0008,T0020	C019	48.142	0.376
T0014,T0027	C019	23.695	0.614
T0028,T0026	C019	26.608	0.607
T0014,T0009	C019	50.536	0.471
T0026,T0006	C019	19.754	0.762
T0006,T0001	C019	48.735	0.382
T0011,T0008	C019	32.283	0.588
T0019,T0032	C019	37.825	0.551
T0031,T0033	C019	37.934	0.710
T0033,T0012	C019	32.824	0.616
T0016,T0024	C019	24.172	0.661
T0016,T0015	C019	32.009	0.780
T0016,T0004	C019	41.835	0.376
T0030,T0013	C019	40.852	0.710
T0000,T0028	C019	34.162	0.655
T0000	C020	20.950	0.440
T0002	C020	12.658	0.565
T0004	C020	16.182	0.831
T0005	C020	12.650	0.718
T0006	C020	21.267	0.733
T0007	C020	12.451	0.457
T0008	C020	8.713	0.418
T0009	C020	16.416	0.389
T0010	C020	26.848	0.638
T0011	C020	22.089	0.569
T0012	C020	17.634	0.359
T0013	C020	11.219	0.535
T0015	C020	24.711	0.671
T0016	C020	22.098	0.833
T0017	C020	23.324	0.500
T0018	C020	24.431	0.651
T0019	C020	25.503	0.644
T0020	C020	8.300	0.617
T0021	C020	13.449	0.385
T0022	C020	11.464	0.698
T0023	C020	12.599	0.483
T0024	C020	27.744	0.360
T0025	C020	26.692	0.835
T0026	C020	14.707	0.611
T0027	C020	16.348	0.589
T0028	C020	9.100	0.392
T0029	C020	9.828	0.662
T0030	C020	13.259	0.746
T0031	C020	14.834	0.596
T0032	C020	26.579	0.630
T0033	C020	11.078	0.696
T0034	C020	22.340	0.465
T0004,T0030	C020	21.203	0.614
T0012,T0028	C020	45.336	0.706
T0014,T0005	C020	46.045	0.562
T0027,T0008	C020	18.447	0.770
T0013,T0006	C020	46.558	0.556
T0016,T0032	C020	32.398	0.590
T0003,T0001	C020	25.779	0.361
T0032,T0018	C020	25.190	0.673
T0029,T0012	C020	48.662	0.442
T0019,T0016	C020	22.462	0.378
T0029,T0021	C020	46.118	0.672
T0019,T0025	C020	28.725	0.675
T0003,T0020	C020	21.031	0.372
T0032,T0015	C020	23.143	0.769
T0015,T0029	C020	19.028	0.494
T0032,T0033	C020	47.577	0.659
T0030,T0033	C020	28.566	0.384
T0004,T0024	C020	32.868	0.380
T0032,T0014	C020	33.287	0.734
T0026,T0023	C020	36.189	0.701
T0020,T0003	C020	21.568	0.555
T0017,T0008	C020	19.271	0.792
T0008,T0004	C020	33.840	0.629
T0019,T0004	C020	46.982	0.647
T0021,T0027	C020	35.673	0.415
T0006,T0003	C020	19.084	0.759
T0008,T0033	C020	21.623	0.382
T0010,T0034	C020	38.525	0.533
T0015,T0011	C020	31.154	0.713
T0021,T0023	C020	22.191	0.459
T0001	C021	13.191	0.720
T0002	C021	26.085	0.586
T0004	C021	13.774	0.583
T0005	C021	22.680	0.415
T0006	C021	27.165	0.404
T0007	C021	14.777	0.474
T0008	C021	17.384	0.845
T0009	C021	25.091	0.511
T0010	C021	22.895	0.521
T0011	C021	16.368	0.761
T0012	C021	19.498	0.355
T0013	C021	20.131	0.800
T0015	C021	24.970	0.759
T0016	C021	15.317	0.537
T0017	C021	15.565	0.405
T0018	C021	26.191	0.555
T0019	C021	25.746	0.728
T0020	C021	26.392	0.752
T0022	C021	23.097	0.757
T0023	C021	21.119	0.540
T0024	C021	10.672	0.620
T0025	C021	24.412	0.523
T0026	C021	24.958	0.789
T0027	C021	26.765	0.722
T0028	C021	21.049	0.374
T0029	C021	18.955	0.578
T0030	C021	23.658	0.741
T0031	C021	12.283	0.520
T0032	C021	10.008	0.514
T0033	C021	23.931	0.464
T0034	C021	9.353	0.721
T0012,T0029	C021	39.763	0.490
T0030,T0024	C021	28.536	0.635
T0030,T0020	C021	48.589	0.680
T0019,T0022	C021	37.491	0.398
T0033,T0004	C021	34.457	0.537
T0014,T0013	C021	25.086	0.594
T0007,T0002	C021	33.692	0.606
T0001,T0008	C021	32.597	0.392
T0033,T0018	C021	45.894	0.705
T0022,T0006	C021	25.559	0.685
T0003,T0014	C021	30.469	0.774
T0027,T0010	C021	30.940	0.669
T0026,T0012	C021	29.127	0.796
T0032,T0011	C021	34.703	0.688
T0000,T0009	C021	38.565	0.520
T0010,T0011	C021	18.597	0.642
T0007,T0023	C021	19.816	0.375
T0032,T0001	C021	48.646	0.733
T0013,T0032	C021	33.722	0.419
T0013,T0009	C021	23.209	0.547
T0001,T0027	C021	22.633	0.659
T0017,T0014	C021	32.289	0.581
T0029,T0003	C021	21.140	0.353
T0021,T0010	C021	43.444	0.457
T0016,T0014	C021	35.567	0.429
T0011,T0012	C021	51.185	0.675
T0007,T0029	C021	42.211	0.670
T0017,T0027	C021	49.453	0.374
T0000,T0028	C021	47.555	0.741
T0026,T0009	C021	28.878	0.427
T0000	C022	18.860	0.554
T0001	C022	27.930	0.464
T0002	C022	15.131	0.568
T0003	C022	20.700	0.573
T0004	C022	19.795	0.412
T0005	C022	16.353	0.770
T0006	C022	19.841	0.587
T0007	C022	18.370	0.586
T0008	C022	18.003	0.466
T0009	C022	15.669	0.385
T0010	C022	22.681	0.518
T0011	C022	24.805	0.673
T0012	C022	24.692	0.624
T0013	C022	23.689	0.588
T0014	C022	22.245	0.689
T0016	C022	11.129	0.676
T0017	C022	8.078	0.693
T0018	C022	21.557	0.549
T0019	C022	19.429	0.460
T0020	C022	11.128	0.626
T0021	C022	13.713	0.418
T0022	C022	27.510	0.658
T0023	C022	16.816	0.487
T0024	C022	8.397	0.624
T0025	C022	14.502	0.819
T0026	C022	13.091	0.655
T0027	C022	25.142	0.358
T0028	C022	9.344	0.755
T0029	C022	8.240	0.796
T0030	C022	17.901	0.820
T0031	C022	9.514	0.455
T0032	C022	10.812	0.506
T0033	C022	16.732	0.411
T0006,T0009	C022	36.730	0.765
T0005,T0009	C022	32.757	0.437
T0031,T0024	C022	32.356	0.633
T0011,T0008	C022	51.211	0.367
T0003,T0010	C022	22.224	0.360
T0010,T0007	C022	33.754	0.398
T0012,T0022	C022	40.865	0.786
T0023,T0007	C022	51.286	0.546
T0025,T0026	C022	26.613	0.455
T0001,T0011	C022	23.629	0.752
T0022,T0003	C022	33.148	0.630
T0002,T0028	C022	36.609	0.748
T0000,T0028	C022	32.926	0.360
T0021,T0025	C022	35.386	0.416
T0003,T0033	C022	22.844	0.429
T0024,T0010	C022	41.483	0.352
T0032,T0000	C022	46.712	0.513
T0012,T0024	C022	42.765	0.534
T0030,T0010	C022	28.756	0.519
T0017,T0013	C022	44.935	0.705
T0000,T0020	C022	28.821	0.691
T0016,T0021	C022	23.387	0.736
T0031,T0017	C022	47.188	0.795
T0031,T0002	C022	23.069	0.692
T0026,T0018	C022	37.942	0.542
T0000,T0005	C022	38.025	0.410
T0024,T0017	C022	47.801	0.623
T0027,T0028	C022	48.008	0.714
T0005,T0028	C022	40.057	0.394
T0031,T0019	C022	25.293	0.644
T0000	C023	15.410	0.810
T0003	C023	19.435	0.754
T0004	C023	17.124	0.782
T0005	C023	27.000	0.586
T0006	C023	22.982	0.422
T0007	C023	9.071	0.844
T0008	C023	22.808	0.416
T0009	C023	15.530	0.475
T0010	C023	8.665	0.589
T0011	C023	25.028	0.797
T0012	C023	17.291	0.585
T0013	C023	22.583	0.522
T0015	C023	10.733	0.757
T0016	C023	11.719	0.600
T0017	C023	11.276	0.815
T0018	C023	23.717	0.475
T0019	C023	12.423	0.803
T0020	C023	27.421	0.736
T0021	C023	18.659	0.777
T0022	C023	9.967	0.807
T0023	C023	21.640	0.722
T0024	C023	17.266	0.761
T0027	C023	21.677	0.627
T0028	C023	11.355	0.419
T0029	C023	17.863	0.484
T0030	C023	19.081	0.731
T0031	C023	11.243	0.793
T0032	C023	27.196	0.841
T0033	C023	19.646	0.833
T0034	C023	18.950	0.507
T0001,T0020	C023	24.955	0.406
T0018,T0029	C023	39.402	0.603
T0023,T0030	C023	50.280	0.635
T0034,T0011	C023	30.252	0.622
T0019,T0018	C023	50.954	0.460
T0004,T0026	C023	18.335	0.599
T0013,T0032	C023	35.254	0.403
T0015,T0007	C023	41.264	0.767
T0012,T0000	C023	27.063	0.789
T0005,T0017	C023	28.642	0.606
T0000,T0032	C023	32.135	0.756
T0034,T0011	C023	18.444	0.441
T0011,T0014	C023	21.456	0.769
T0017,T0032	C023	50.517	0.654
T0024,T0025	C023	51.750	0.362
T0027,T0007	C023	46.206	0.752
T0032,T0009	C023	32.546	0.742
T0001,T0003	C023	51.782	0.630
T0024,T0010	C023	30.641	0.514
T0008,T0022	C023	49.250	0.517
T0034,T0009	C023	23.527	0.418
T0007,T0010	C023	28.516	0.605
T0006,T0031	C023	32.032	0.595
T0000,T0003	C023	26.030	0.413
T0000,T0015	C023	48.442	0.511
T0005,T0030	C023	38.025	0.543
T0030,T0002	C023	25.559	0.652
T0003,T0028	C023	51.585	0.457
T0002,T0011	C023	24.739	0.467
T0021,T0005	C023	29.520	0.385
T0000	C024	9.484	0.739
T0001	C024	21.722	0.436
T0002	C024	26.630	0.403
T0003	C024	26.567	0.644
T0004	C024	27.797	0.717
T0005	C024	24.375	0.745
T0006	C024	8.793	0.374
T0007	C024	22.962	0.446
T0008	C024	12.578	0.455
T0009	C024	17.077	0.470
T0010	C024	22.033	0.681
T0011	C024	16.159	0.618
T0012	C024	15.287	0.474
T0013	C024	14.604	0.369
T0014	C024	24.892	0.385
T0015	C024	9.137	0.446
T0016	C024	20.569	0.541
T0017	C024	13.060	0.400
T0019	C024	16.958	0.382
T0020	C024	25.837	0.413
T0021	C024	16.747	0.680
T0022	C024	11.697	0.843
T0023	C024	23.789	0.745
T0024	C024	24.035	0.470
T0025	C024	26.968	0.484
T0026	C024	24.598	0.553
T0027	C024	11.236	0.569
T0028	C024	10.640	0.622
T0029	C024	12.704	0.804
T0030	C024	13.214	0.408
T0031	C024	9.839	0.460
T0032	C024	25.482	0.392
T0033	C024	19.803	0.773
T0034	C024	19.181	0.817
T0028,T0034	C024	24.682	0.583
T0030,T0021	C024	22.297	0.510
T0014,T0017	C024	40.424	0.408
T0001,T0026	C024	32.611	0.619
T0002,T0034	C024	27.967	0.404
T0028,T0023	C024	35.591	0.462
T0032,T0034	C024	30.756	0.481
T0025,T0002	C024	45.831	0.567
T0013,T0028	C024	47.313	0.669
T0029,T0023	C024	20.931	0.512
T0013,T0014	C024	51.433	0.544
T0016,T0023	C024	41.579	0.473
T0003,T0021	C024	30.261	0.365
T0033,T0019	C024	45.350	0.453
T0021,T0030	C024	21.691	0.708
T0011,T0031	C024	21.471	0.439
T0031,T0002	C024	42.210	0.753
T0026,T0028	C024	27.811	0.420
T0009,T0011	C024	42.235	0.509
T0003,T0015	C024	29.271	0.733
T0003,T0027	C024	32.417	0.419
T0023,T0032	C024	22.057	0.756
T0028,T0032	C024	31.514	0.618
T0016,T0001	C024	31.326	0.434
T0000,T0023	C024	21.878	0.494
T0008,T0002	C024	39.235	0.435
T0001,T0014	C024	27.989	0.440
T0015,T0014	C024	34.024	0.698
T0020,T0007	C024	19.237	0.496
T0005,T0032	C024	33.647	0.457
T0000	C025	27.863	0.808
T0001	C025	12.565	0.516
T0002	C025	21.078	0.561
T0003	C025	12.811	0.667
T0004	C025	19.003	0.502
T0005	C025	22.280	0.584
T0006	C025	21.268	0.581
T0007	C025	11.504	0.650
T0008	C025	27.125	0.430
T0011	C025	22.959	0.819
T0012	C025	14.213	0.786
T0013	C025	9.350	0.802
T0014	C025	8.096	0.555
T0015	C025	26.382	0.524
T0016	C025	22.262	0.400
T0017	C025	10.280	0.495
T0018	C025	12.410	0.544
T0019	C025	20.039	0.630
T0020	C025	23.229	0.659
T0021	C025	24.867	0.533
T0023	C025	10.751	0.687
T0024	C025	11.228	0.361
T0025	C025	12.445	0.352
T0027	C025	18.631	0.530
T0028	C025	11.446	0.702
T0029	C025	26.337	0.758
T0030	C025	15.533	0.794
T0031	C025	16.030	0.371
T0032	C025	24.017	0.621
T0033	C025	11.490	0.443
T0034	C025	18.035	0.701
T0010,T0032	C025	47.568	0.481
T0034,T0008	C025	42.362	0.680
T0007,T0008	C025	27.307	0.485
T0012,T0034	C025	51.100	0.704
T0014,T0028	C025	43.261	0.494
T0008,T0023	C025	34.782	0.597
T0010,T0003	C025	40.196	0.398
T0002,T0032	C025	42.755	0.470
T0004,T0011	C025	48.794	0.777
T0001,T0014	C025	32.961	0.724
T0029,T0034	C025	26.114	0.432
T0020,T0021	C025	38.511	0.409
T0023,T0004	C025	48.926	0.360
T0007,T0003	C025	23.429	0.482
T0017,T0019	C025	49.284	0.757
T0013,T0028	C025	38.499	0.787
T0000,T0003	C025	42.894	0.452
T0005,T0030	C025	38.819	0.738
T0009,T0024	C025	41.777	0.559
T0029,T0012	C025	49.939	0.449
T0017,T0032	C025	26.425	0.663
T0025,T0002	C025	25.619	0.448
T0023,T0029	C025	35.335	0.576
T0001,T0022	C025	31.641	0.422
T0031,T0025	C025	23.314	0.694
T0027,T0011	C025	34.042	0.578
T0012,T0015	C025	30.012	0.716
T0006,T0016	C025	27.383	0.636
T0030,T0018	C025	30.814	0.610
T0013,T0020	C025	32.871	0.351
T0000	C026	13.078	0.765
T0001	C026	20.030	0.663
T0002	C026	23.545	0.496
T0003	C026	23.727	0.689
T0004	C026	16.734	0.687
T0006	C026	10.014	0.556
T0007	C026	10.982	0.461
T0008	C026	15.760	0.424
T0009	C026	19.550	0.445
T0010	C026	18.754	0.570
T0011	C026	24.736	0.358
T0013	C026	8.766	0.734
T0014	C026	18.758	0.459
T0015	C026	14.128	0.713
T0016	C026	19.457	0.674
T0017	C026	17.599	0.383
T0018	C026	21.825	0.427
T0019	C026	22.661	0.401
T0020	C026	25.408	0.375
T0021	C026	9.681	0.476
T0022	C026	17.787	0.475
T0023	C026	17.230	0.536
T0024	C026	22.454	0.407
T0025	C026	8.165	0.515
T0026	C026	21.943	0.740
T0028	C026	8.733	0.728
T0029	C026	26.622	0.546
T0030	C026	9.454	0.824
T0031	C026	16.814	0.569
T0032	C026	24.616	0.588
T0033	C026	16.126	0.796
T0034	C026	21.218	0.630
T0029,T0015	C026	51.839	0.579
T0007,T0005	C026	41.290	0.755
T0027,T0000	C026	18.452	0.632
T0010,T0012	C026	33.980	0.409
